sentence,sentiment
  동계체전에서만 무려 43개의 금메달을 사냥했던 허승욱도 34세의 많은 나이에도 녹슬지 않은 기량을 뽐내며 동메달을 따 은퇴 무대를 뜻깊게 장식했다,0.9878414273262024
한편 이번 대회 첫 금메달 영예는 크로스컨트리 클래식 남자초등부 3㎞에서  12분15초00으로 골인한 형제 선수 박제언도암초등 6학년에게 돌아갔고 지난해  대회 때 형과 나란히 3관왕에 올랐던 동생 박제윤도암초등 5년도 알파인 슈퍼대회전에서 36초99로 슬로프를 내려와 동반 금메달 사냥에 성공했다,0.9283542633056641
 금메달 3개 이상을 획득해 종합 메달순위 ‘톱10’ 재진입을 목표로 하고 있는 한국은 역대 동계올림픽에서 금맥이 돼 온 쇼트트랙에 큰 기대를 걸고 있고 스피드스케이팅에서도 메달권 진입을 노리고 있다,0.9983009696006775
 아테네 올림픽 양궁 여자 단체전 금메달리스트 이성진21·전북도청이 2006학년도 전주대 경제정보학부야간 부동산학 편입시험에 합격 운동과 학업을 병행하게 됐다,0.931762158870697
 지금까지 동계체전에서만 43개의 금메달을 딴 허승욱은 이번 대회를 마지막으로 지도자의 길을 걷는다,0.8193972706794739
 이번 대회에는 K－120 개인과 단체 K－90 개인 등 3개의 금메달이 걸려있다,0.9524750709533691
 ◇스키가 길면 좋겠지만98년 나가노 올림픽에서 일본이 금메달 3개중 2개를 휩쓴 뒤 새로운 규정이 생겼다,0.08927661180496216
 2003년 1월 이탈리아 타르비시 유니버시아드에서 강칠구22·한국체대가 K－90 개인전 우승에 이어 단체전에서도 금메달을 땄다,0.9840111136436462
  수원 남창초등학교 5학년이던 지난 1984년 처음 동계체전에 출전한  그는  역대 대회에서 43개의 금메달을 땄고 1999년 강원도 동계아시안게임 2관왕  올림픽  5회 연속 출전기록을 보유하고 있다,0.9985142350196838
지산리조트을 따돌리고 금메달을 목에 걸었다,0.6340621709823608
  지난 2004년 대회 때 대학부 전관왕4관왕에 오르며  최우수선수MVP로  뽑힌 뒤 일반부에 처음 출전한 지난 해 대회 때는 김형철에게 슈퍼대회전 금메달을  넘겨줘 2년 연속 전관왕을 아깝게 놓쳤던 아쉬움을 털어내 기쁨이 두배였다,0.9978961944580078
  1924년 제1회 샤모니 동계올림픽부터 정식종목으로 채택됐던 스키점프는 도약대의 길이에 따라 K90Normal Hill 개인 K120Large Hill 개인 K120 단체 등  3개의 금메달이 걸려있다,0.9156708121299744
  그러나 1998년 나가노올림픽에서 일본이 3개의 금메달 중 두 개를 휩쓸자  유럽쪽에서 반발 스키 길이를 선수 키에 따라 제한하게 됐다,0.857515811920166
  종전 기록은 동료 조디 헨리53초52가 2004 아테네올림픽에서  금메달을  따며 작성한 것이다,0.10635128617286682
  2002년 솔트레이크시티올림픽에서는 회전과 대회전 복합에서 금메달을 목을 걸어 여자 스키선수로는 최초로 3관왕이 됐다,0.9969040751457214
  금메달 3개 이상을 획득해 종합 메달순위 톱10 재진입을 목표로 하고 있는 한국은 역대 동계올림픽에서 금맥이 돼 온 쇼트트랙에 큰 기대를 걸고 있고  스피드스케이팅에서도 메달권 진입을 노리고 있다,0.9976357221603394
 강원도와 경기도 성남 서울 등에서 분산 개최되는 이번 대회는 제주도를 제외한 전국 15개 시도에서 3천 192명의 선수단이 참가해 빙상과 스키 아이스하키 등 5개 종목에서 총 218개의 금메달을 놓고 경쟁합니다,0.9979947805404663
  2006토리노동계올림픽 국가대표 강민혁은 1일 강원도 평창  보광휘닉스파크에서 열린 대회 첫날 남자일반부 슈퍼대회전에서 40초32의 기록으로 결승선을 통과해  금메달을 목에 걸었다,0.9633970260620117
  동계체전에서만 무려 43개의 금메달을 사냥했던 허승욱도 34세의 많은 나이에도 녹슬지 않은 기량을 뽐내며 동메달을 따 은퇴 무대를 뜻깊게 장식했다,0.9878414273262024
  또 이번 대회 첫 금메달 영예는 크로스컨트리스키 남자초등부 클래식 3㎞에서 12분15초00으로 골인한 강원도 대표 박제언도암초등 6학년에게 돌아갔다,0.9697715044021606
 유승민은 1년 전 2004년 아테네올림픽 금메달리스트라는 후광에 힘입어 오스트리아 SVS클럽에 6개월 임대선수로 진출해 국위를 떨쳤던 탁구스타,0.46637168526649475
 피아트자동차로 잘 알려진 이탈리아 북부의 유서 깊은 도시 토리노에서 열리는 이번 대회는 전 세계 85개국에서 선수와 임원 5000여명이 참가해 스키와 빙상 바이애슬론 루지 봅슬레이 아이스하키 컬 등 7개 종목에서 84개의 금메달을 놓고 기량을 겨룬다,0.9916986227035522
  한국은 전통적인 메달밭인 쇼트트랙에서 3개 이상의 금메달을 바라보고 있다,0.9880906343460083
com 안현수·진선유 첫 금메달 선사  한국 10위권 재진입 이끌 효자 기대 ◇왼쪽 위부터 시계방향으로 송석우 오세종 진선유서효진 최은경 전다혜‘토리노 첫 금메달은 우리의 발끝에서 나온다,0.9978200197219849
 금메달 3개 이상을 획득해 10위권에 재진입하겠다는 한국 대표팀의 목표는 쇼트트랙이 있기에 가능하다,0.9970473647117615
한국은 쇼트트랙이 정식 종목으로 채택된 1992년 알베르빌 대회에서 금메달 2개와 동메달 1개를 따냈고 이후 1994년 릴레함메르금4·은1·동1와 1998년 나가노금3·은1·동2 대회까지 꾸준한 성적을 내왔다,0.9965673685073853
 진선유는 “남자 선수들과 함께 훈련해 처음엔 체력적으로 힘들었으나 이제 오버 페이스를 걱정할 정도”라며 “올림픽 출전은 처음이지만 지난해 좋은 성적을 낸 만큼 기세를 이어 꼭 금메달을 따겠다”고 전의를 불태웠다,0.9973830580711365
 박세우 여자팀 코치는 “금메달은 여자 1500m와 남자 5000m릴레이가 가장 가능성이 크다”며 “남녀 1000m와 여자 릴레이도 최소 은메달은 따낼 것”이라고 기대했다,0.9587681889533997
 송재근 남자팀 코치는 “남자 500m도 금메달 가능성 있다”고 말했다,0.9920892715454102
  쇼트트랙 대표팀이 예상대로 금메달 3개 이상을 따내 ‘효자 노릇’을 톡톡히 해내며 한국을 10위권으로 이끌지 벌써 국민의 눈과 귀는 토리노로 향하고 있다,0.17463821172714233
  구타파문과 선수촌 이탈 파벌훈련 등 연이은 악재로 여론의  따가운  눈총속에 훈련을 해왔지만 4년 만에 돌아온 동계올림픽을 앞두고 금메달 사냥에 대한  집념만큼은 뜨겁기만 하다,0.993598222732544
  이번 동계올림픽에 나서는 한국 선수단은 금메달 3개 이상을 따내 지난  1998년 나가노 대회 이후 8년 만에 종합 10위 이내 진입을 목표로 하고 있다,0.9982983469963074
  이번 동계올림픽에서 한국 쇼트트랙은 올림픽 4연패에 도전하는  여자  3000ｍ 릴레이 등을 앞세워 최소 3개 이상의 금메달을 확보한다는 목표를 세웠다,0.9963467717170715
  그로부터 4년이 지나고 대표팀의 명실상부한 에이스로 성장한 안현수는  오노 및 리쟈준 등과 맞대결을 앞두고 금메달에 대한 전의를 불태우고 있다,0.9946812987327576
 반드시 한국의 첫 금메달 주인공이 되겠다는 각오를 밝혔다,0.804897129535675
  특히 안현수는 지난해 치른 4차례 월드컵에서 통합랭킹 1위를 차지하는 등 상승세를 타고 있어 오는 13일한국시간 토리노 팔라벨라 빙상장에서 열리는 남자 1500m에서 한국의 첫 금메달 낭보를 전해줄 것으로 보인다,0.9879823327064514
  여자부에서는 지난해 11월 제3차 월드컵에서 금메달 4개를 따낸 뒤 개인종합  1위까지 차지해 5관왕의 위업을 달성하면서 개인 통합 1위에 올랐던 진선유에게 금메달을 기대하고 있다,0.37129512429237366
  진선유는 생애 첫 올림픽인 만큼 그동안 연마해온 실력을 제대로만 마무리하면 될 것 같다며 수줍게 금메달에 대한 소망을 밝혔다,0.7654298543930054
  이날 펼쳐진 토리노 선수촌 개막식에는 100여 명의 시민들과 자원봉사요원  취재진이 참석한 가운데 선수촌장으로 임명된 1994년 릴레함메르 동계올림픽 크로스컨트리 여자 금메달리스트 마누엘라 디 첸타가 테이프를 끊었고 이어 이탈리아와  중국 선수단이 입촌식을 가졌다,0.9862343072891235
 지난 2002년 솔트레이크시티 동계올림픽 쇼트트랙 1천500m 결승에서 화려한 할리우드 액션으로 김동성의 금메달을 강탈해간 악몽은 아직도 팬들의 뇌리에 생생하다,0.7280083298683167
 콴은 정상급 기량에도 불구하고 한 번도 올림픽 금메달을 따지 못한 데 대한 동정표로 이번 대회 참가티켓을 거머쥐었지만 토리노에서 소기의 목적을 달성하지 못할 경우 남의 자리를 빼앗고도 이름값에 못미쳤다는 거센 역풍을 피할 수 없을 전망이다,0.3997799754142761
 스포츠서울 ‘최소 금메달 3개 8년만에 종합 10위 재진입！’ 마침내 3일 2006토리노동계올림픽에 참가하는 한국선수단이 힘찬 출사표와 함께 대회가 열리는 이탈리아 토리노를 향해 출발한다,0.9975776076316833
 한국은 이번 대회에서 적어도 금메달 3개 이상을 따내 1998년 나가노9위 이후 8년 만에 종합 10위 이내 재진입을 목표로 하고 있다,0.9987884163856506
 주력종목인 쇼트트랙에서 최소 3개의 금메달을 바라보고 있고 스피드스케이팅에서도 금메달을 기대하고 있다,0.9938852190971375
 한국은 지난 1948년 스위스 생모리츠대회로 동계올림픽에 데뷔해 1992년 알베르빌대회에 정식종목으로 채택된 쇼트트랙에서 사상 처음으로 금메달2개을 수확해 종합 10위를 차지하는 쾌거를 달성했다,0.9934008717536926
 이후 1994년 릴레함메르 대회에서 쇼트트랙에서만 금메달 4개와 동메달 1개를 거머쥐며 종합 6위라는 역대 최고 성적을 일궜고 1998년 나가노대회 때는 9위금3은1동2를 차지했다,0.9974005222320557
 이에 따라 선수단은 이번 대회에 3개 이상 금메달을 따내 다시 한번 종합 메달순위 10위 이내에 든다는 목표를 세웠다,0.9959906935691833
 한국은 역대 대회에서 쇼트트랙에서만 11개의 금메달을 캐냈다,0.9989987015724182
 이번 대회 쇼트트랙 8개의 금메달중 최소 3개를 가져오겠다는 계산이다,0.9965710639953613
 쇼트트랙 남녀 계주남자 5000ｍ 여자 3000ｍ와 남녀 1500ｍ 등 개인종목에서도 안현수21·한국체대와 진선유18·광문고가 금메달을 목에 걸 것으로 기대하고 있다,0.805202305316925
 강권석 행장은 2004아테네올림픽 여자핸드볼 결승에서 한국이 2차 연장까지 가는 접전끝에 아쉽게 덴마크에 금메달을 내주는 장면을 지켜보며 뜨거운 감동을 받아 스포츠단 창단을 결심했다,0.9807580709457397
 ◇정상으로 가는 로드맵 황 감독은 2006도하 아시안게임과 2008베이징 올림픽에 소속 선수를 출전시키고 금메달을 따낸다는 목표를 세우고 지난 시즌이 끝난 이후부터 커다란 밑그림을 그려나가고 있다,0.977920651435852
 한편 용평 보광휘닉스파크에서 열린 크로스 컨트리 여일반 프리스타일 10㎞에선 2006년 토리노 동계올림픽 국가대표 이채원강원랜드이 29분29초90의 기록으로 금메달을 땄다,0.9832873344421387
 또 지난 대회 때 동반 3관왕으로 화제를 모았던 ‘형제 선수’ 박제언도암초등도 전날 남자초등부에서 첫 금메달을 사냥한 데 이어 이날 프리스타일 4㎞에서 11분47초10으로 결승선을 통과했다,0.9430336952209473
 한국은 강세종목인 남녀계주남자 5000ｍ·여자 3000ｍ에서 금메달 2개를 딸 것으로 자신한다,0.9843342900276184
 또한 안현수한국체대와 진선유광문고가 개인전에서 금메달을 추가할 것으로 믿는다,0.9896272420883179
 한편 미국의 스포츠 전문지 스포츠 일러스트레이티드는 최신호에서 “한국이 토리노 동계올림픽에서 금메달 4개를 딸 것’이라고 점쳤다,0.6616014242172241
 “친구신치용 감독가 2002년 아시안게임에서 우승했으니 저도 금메달을 따야 되지 않겠어요 쉽지는 않지만 최선을 다해 2연패를 차지하도록 해야죠,0.9935346841812134
자랑스런 고병욱 청각장애 딛고 금메달,0.14910301566123962
  서울시 대표로 참가한 고병욱은 2일 태릉국제스케이트장에서 열린 제87회 전국동계체육대회 스피드스케이팅 남중부 5000m에서 7분14초04로 결승선을 통과해 김지민석관중·7분25초57을 여유있게 제치고 금메달을 목에 걸었다,0.962574303150177
  또 남자 일반부 5000m에선 최근원의정부시청이 7분16초68로 결승선을 끊으며 대회 기록종전 최고기록 7분26초36으로 우승했고 남자 고등부 500m에 출전한 모태범잠실고도 36초86으로 최고기록을 세우며 금메달을 땄다,0.9927330017089844
 11월 열린 월드컵에서 금메달을 딴 강석 오빠이강석에게 관심이 옮겨간 뒤 홀가분해졌습니다,0.9692131876945496
   2006 토리노 동계올림픽에서 금메달 3개를 목표로 하는 우리 빙상 대표팀이 오늘 이탈리아 토리노로 출발했습니다,0.9958122372627258
 쇼트트랙 대표팀은 최근 불거진 파벌 훈련 논란을 의식 한 듯 더 이상의 불협화음은 없다며 금메달 획득에 강한 자신감을 나타냈습니다,0.8510494232177734
 우리 쇼트트랙 대표팀은 이번 올림픽에서 남자 5000ｍ 릴레이와 여자 3000ｍ 릴레이 또 남자 개인전에서 안현수 여자 개인전에서는 진선유가 금메달을 목표로 하고 있습니다,0.9912993311882019
 한겨레  다관왕·오노에 설욕… 두마리 토끼 다잡겠다 “한국선수단에 첫 금메달 낭보를 전하겠다,0.9933246970176697
 공교롭게도 4년 전 솔트레이크시티에서 김동성이 오노의 ‘할리우드 액션’ 때문에 다 잡았던 금메달을 놓쳤던 종목이기도 하다,0.5865767002105713
 금메달 34개로 종합 10위 이내 입상을 목표로 하고 있는 한국 선수단의 대표주자는 누구일까,0.9865439534187317
 등록선수 8명에 불과한 ‘스키점프의 불모지’ 한국이 21회 겨울유니버시아드대회 스키점프 K90 개인전강칠구·당시 19살과 단체전에서 2개의 금메달을 따낸 것이다,0.9774289727210999
  이번 올림픽에 걸린 금메달은 K120 개인전과 단체전 K90 개인전 등 3개,0.8803519606590271
7분25초57을 무려 11초53 차로 제치고 금메달을 목에 걸었다,0.9818004369735718
  또 남일반 5000ｍ에 나선 최근원의정부시청은 7분16초68로 결승선을  통과해 대회기록종전 최고기록 7분26초36으로 우승했고 남고 500ｍ에 출전한 모태범잠실고도 36초86으로 최고기록을 세우며 금메달의 주인공이 됐다,0.9934015870094299
  또 지난 해 대회 때 동반 3관왕으로 화제를 모았던 형제 선수  박제언도암초등도 전날 대회 남자초등부에서 첫 금메달을 사냥한 데 이어 이날 프리스타일  4㎞에서 11분47초10으로 결승선을 통과해 복합과 클래식 3㎞ 등 3관왕에 올랐다,0.9546523094177246
  알파인스키에선 토리노올림픽에 출전하는 강민혁용평리조트이 남일반  대회전에서 1 2차 시기 합계 1분23초67로 우승 전날 슈퍼대회전 금메달에 이어 대회 2관왕으로 최강자 입지를 굳히며 이탈리아로 가는 발걸음이 한결 가벼워졌다,0.9962524771690369
28분16초로 금메달을 땄다,0.9744666218757629
  고병욱서울대표은 2일 태릉국제스케이트장에서 열린 제87회 전국겨울체육대회 스피드스케이팅 남중부 5000ｍ에서 7분14초04로 결승선을 통과해 김지민석관중·7분25초57을 11초53차로 제치고 금메달을 목에 걸었다,0.9859055280685425
  스피드스케이팅 남자일반부 5000ｍ에 나선 최근원의정부시청은 7분16초68로 결승선을 통과해 대회기록으로 우승했고 남고 500ｍ에 출전한 모태범잠실고도 36초86으로 금메달을 땄다,0.9915339350700378
 토리노올림픽에서는 여자부 종목에 2인승만 있어 모두 3개의 금메달이 걸려 있다,0.939110279083252
 “금메달을 3개 이상 획득해 8년만에 톱10에 재진입하겠다,0.9902266263961792
 그러나 2002년 솔트레이크시티올림픽서는 김동성이 미국의 안톤 오노에게 금메달을 도둑 맞는 등 잇단 불운으로 금2은2개에 그쳐 종합 14위로 밀려나는 수모를 당했다,0.4495998024940491
  이에 따라 이번 대회 한국의 목표는 금메달 3개 이상을 획득해 ‘솔트레이크시티의 악몽’을 떨쳐버리고 세계 10위에 복귀하는 것,0.9851030707359314
최근 파벌훈련 등으로 우려를 자아내고 있지만 한국 쇼트트랙은 남녀계주남자 5000m여자 3000m남자 500m1000m여자 1500m 등에서 최소 3개최대 5개의 금메달을 노리고 있다,0.9983078241348267
 쿠키스포츠 ○… “금메달을 3개 이상 획득해 8년만에 톱10에 재진입하겠다,0.9990008473396301
 그러나 2002년 솔트레이크시티올림픽서는 김동성이 미국의 안톤 오노에게 금메달을 도둑 맞는 등 잇단 불운으로 금2은2개에 그쳐 종합 14위로 밀려나는 수모를 당했다,0.4495998024940491
  이에 따라 이번 대회 한국의 목표는 금메달 3개 이상을 획득해 ‘솔트레이크시티의 악몽’을 떨쳐버리고 세계 10위에 복귀하는 것,0.9851030707359314
최근 파벌훈련 등으로 우려를 자아내고 있지만 한국 쇼트트랙은 남녀계주남자 5000m여자 3000m남자 500m1000m여자 1500m 등에서 최소 3개최대 5개의 금메달을 노리고 있다,0.9983078241348267
 평창연합뉴스소리없는 금빛 질주를 기대하세요  청각장애를 딛고 빙판에서 동계아시안게임과 동계올림픽 금메달 꿈을  키워가고 있는 스피드스케이팅 유망주 고병욱16,0.9716602563858032
  또 지난 달 2006전국주니어선수권에서도 은메달을 딴 대학생 형들보다 8초나 앞선 월등한 기록으로 금메달을 거머쥐었다,0.9962844848632812
  김병기 코치는 병욱이가 이번 대회에서 큰 실수만 안한다면 3000ｍ와 5000ｍ 금메달을 무난하게 딸 것으로 보인다,0.8976771235466003
7분25초57을 무려 11초53 차로 제치고 금메달을 목에 걸었다,0.9818004369735718
  또 남일반 5000ｍ에 나선 최근원의정부시청은 7분16초68로 결승선을  통과해 대회기록종전 최고기록 7분26초36으로 우승했고 남고 500ｍ에 출전한 모태범잠실고도 36초86으로 최고기록을 세우며 금메달을 땄다,0.9936228394508362
  또 지난 해 대회 때 동반 3관왕으로 화제를 모았던 형제 선수  박제언도암초등도 전날 대회 남자초등부에서 첫 금메달을 사냥한 데 이어 이날 프리스타일  4㎞에서 11분47초10으로 결승선을 통과해 복합과 클래식 3㎞ 등 3관왕에 올랐다,0.9546523094177246
김 감독은 이어 한국 배구는 일본 중국은 물론 투자를 아끼지 않는  카자흐스탄이나 이란 인도에게도 쫒기는 입장이라면서 강한 팀을 만들어 카타르 도하  아시안게임에서 금메달을 따는 것이 최종적인 목표라고 덧붙였다,0.9734064936637878
 청각장애를 딛고 동계아시안게임과 동계올림픽 금메달 꿈을 키워가고 있는 스피드스케이팅 유망주 고병욱청원중 3년선수가 2일 태릉 국제스케이트장에서 열린 전국동계체육대회 경기를 마친 뒤 환한 표정으로 어머니와 만나고 있다,0.9848799705505371
 청각장애를 딛고 동계아시안게임과 동계올림픽 금메달 꿈을 키워가고 있는 스피드스케이팅 유망주 고병욱청원중 3년선수가 2일 태릉 국제스케이트장에서 열린 전국동계체육대회 경기를 마친 뒤 환한 표정으로 어머니와 만나고 있다,0.9848799705505371
 청각장애를 딛고 동계아시안게임과 동계올림픽 금메달 꿈을 키워가고 있는 스피드스케이팅 유망주청원중 3년 고병욱오른쪽선수가 2일 태릉 국제스케이트장에서 열린 전국동계체육대회 남자 중등부 5000m 경기에 출전 혼신의 힘을 다해 달리고  있다,0.9216830730438232
 청각장애를 딛고 동계아시안게임과 동계올림픽 금메달 꿈을 키워가고 있는 스피드스케이팅 유망주 고병욱청원중 3년선수가 2일 태릉 국제스케이트장에서 열린 제전국동계체육대회 남자 중등부 5000m 경기에 출전 혼신의 힘을 다해 달리고  있다,0.9436482191085815
 청각장애를 딛고 동계아시안게임과 동계올림픽 금메달 꿈을 키워가고 있는 스피드스케이팅 유망주 고병욱청원중 3년선수가 2일 태릉 국제스케이트장에서 열린 제전국동계체육대회 남자 중등부 5000m 경기에 출전 혼신의 힘을 다해 달리고  있다,0.9436482191085815
  지난 해 한국 사상 처음으로 주니어 그랑프리 파이널에서 우승하는 쾌거에 이어 1월 종합선수권대회 시니어부문 1위에 오를 정도로 성인 무대에서도 국내에는  맞수가 없어 김연아의 금메달은 떼어놓은 당상이나 다름없다,0.9931313395500183
5회전  점프을 완벽에 가깝게 구사하며 내로라하는 세계 정상급 선수들을 물리치고 금메달을 땄던 강적,0.996239185333252
 알파인 스키의 간판 강민혁용평리조트이 금메달로 이름값을 했 고 22년 선수생활을 접는 허승욱지산리조트은 동메달로 은퇴무 대를 뜻깊게 장식했다,0.7873836159706116
 2006 동계올림픽 국가대표 강민혁은 1일 강원도 평창 보광휘닉스 파크에서 열린 제87회 동계체전 첫날 남자일반부 슈퍼대회전에서  40초32의 기록으로 결승선을 통과해 금메달을 땄다,0.9357794523239136
 슈퍼대회전 여자일반부에선 지난 대회 전관왕4관왕을 차지했던  토리노올림픽대표 오재은국민대이 42초85의 기록으로 금메달  을 차지했다,0.984606146812439
 동계체전 첫 금메달의 영예는 크로스컨트리 클래식 남자초등부 3 ㎞의 ‘형제 선수’ 박제언도암초교 6년에게 돌아갔다,0.8930580019950867
 지난해  형과 함께 3관왕에 올랐던 동생 박제윤도암초교 5년도 이날알파인 슈퍼대회전에서 금메달을 목에 걸었다,0.9718140959739685
 2006 토리노 동계올림픽에서 금메달 3개를 목표로 하는 우리 빙상 대표팀이 오늘 이탈리아 토리노로 출발했습니다,0.9958122372627258
 쇼트트랙 대표팀은 최근 불거진 파벌 훈련 논란을 의식 한 듯 더 이상의 불협화음은 없다며 금메달 획득에 강한 자신감을 나타냈습니다,0.8510494232177734
 우리 쇼트트랙 대표팀은 이번 올림픽에서 남자 5000ｍ 릴레이와 여자 3000ｍ 릴레이 또 남자 개인전에서 안현수 여자 개인전에서는 진선유가 금메달을 목표로 하고 있습니다,0.9912993311882019
 미국의 스포츠 전문 잡지 스포츠 일러스트레이티드는 최신호에서 한국 대표팀이 2006 토리노 동계 올림픽에서 금메달 4개를 따낼 것이라고 전망했다,0.9015709161758423
 스포츠 일러스트레이티드는 500m와 1000m에서 안현수가 금메달을 따낼 것으로 또 5000m 계주에서도 한국의 우승을 점쳤다,0.26809990406036377
  그러나 쇼트트랙 여자 대표팀은 진선유 한 명만이 1500m 금메달 1순위로 지목됐다,0.41076377034187317
  동계올림픽의 꽃으로 불리는 피겨스케이팅 여자 싱글 금메달을  놓고  러시아와 미국이 벌이게 될 치열한 자존심 경쟁에 벌써부터 겨울 스포츠팬들의 관심이 고조되고 있다,0.9959427714347839
  미국은 2002년 솔트레이크시티 동계올림픽에서 사라 휴즈의 깜짝 금메달로 지난 1998년 나가노 당시 타라 리핀스키의 금메달에 이어 2회 연속 정상을 차지했다,0.9862755537033081
  하지만 유럽 피겨의 최고 자리를 지키고 있는 러시아는 솔트레이크시티에서  이리나 슬러츠카야27가 미국의 홈 텃세에 밀려 금메달을 내줬고 남자 싱글의  예브게니 플루첸코23도 은메달에 머물면서 자존심을 상하고 말았다,0.02100391499698162
  특히 20대 중반의 나이를 훨씬 넘긴 슬루츠카야와 콴은 사실상 이번 대회가  올림픽 은퇴무대나 다름없어 금메달에 대한 열망은 더욱 크다,0.9720337986946106
  슬루츠카야는 최근 막을 내린 2006 국제빙상경기연맹ISU  유럽피겨선수권대회 여자 싱글에서 종합 1위를 차지하면서 토리노 금메달 사냥을 위한 워밍업을 끝냈다,0.9718796610832214
  슬루츠카야와 숙명의 라이벌 대결을 펼쳐야 하는 미국의 자존심 콴은  부상으로 대표선발전에 나서지 못하면서 탄원서를 통해 특별 케이스로 토리노행 티켓을 따낸 만큼 금메달에 대한 열망이 남다를 수밖에 없다,0.996130108833313
  이 때문에 콴은 이번 토리노 대회에서 반드시 올림픽 징크스를 깨고 생애  첫 금메달을 목에 걸겠다는 각오뿐이다  한편 슬루츠카야와콴의 금메달 전쟁에 뛰어든 또 다른 선수는 일본의 18세 예비숙녀 안도 미키安藤美姬다,0.8949394822120667
  미키는 여자 피겨 랭킹에서 슬루츠카야에 이어 2위를 지키고 있는 일본의  금메달 유망주로 지난 2002년 여자 선수로는 처음으로 공중 4회전에 성공했던 경력이 있다  미키와 더불어 재팬 3총사로 불리는 수구리 후미에세계랭킹 3위아라카와  시즈카세계랭킹 5위 등도 메달의 향방을 바꿀 다크호스로 손색없는 실력을 자랑할 것으로 예상된다,0.9837037920951843
  u3000동계올림픽에서 4차례나 금메달을 목에 건 90년대 쇼트트랙의 여왕 전이경은 최근 아이스하키 선수로 전업했다,0.9624583721160889
 한국 알파인 스키의 선구자로서 동계올림픽에 6차례나 출전하고 동계체전에서 43개의 금메달을 목에 걸었던 허승욱은 이번 대회를 끝으로 선수생활을 마감하고 지도자로 변신한다,0.6994901895523071
 크로스컨트리 클래식에서는 남자 일반부 15㎞의 최임헌49분51초60과 여자 일반부 5㎞의 이채원17분38초50·이상 강원랜드이 금메달을 목에 걸었고 바이애슬론 국가대표 박윤배평창군청도 남자 일반부 20㎞ 개인경기에서 1시간 2분53초로 우승했다,0.9903464913368225
  3일 한국 선수단 본진과 함께 이탈리아에 입성할 예정인 박윤배는 이번  대회에 컨디션 조절차 참가 대회 첫날이던 1일 바이애슬론 남자일반부 개인경기  20㎞에서 1시간02분53초의 기록으로 금메달을 목에 걸었다,0.9528088569641113
